Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-17 00:00:00-05:00,129.8869315710232,130.84685905427867,128.12541858326674,129.48118591308594,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,127.8582019342484,128.6498966258562,126.08679846331023,128.3629150390625,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,128.88740789594445,129.35252795498448,127.46236048955113,128.521240234375,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,126.680556632279,128.37280420397985,124.29558942653793,124.69143676757812,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,122.47469793300806,125.39405781425266,117.16046512002622,124.55288696289062,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,123.642449200339,124.25600541358835,120.96059456941713,124.04818725585938,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,123.38514735434795,125.14666011611033,119.288143556719,119.73346710205078,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,121.31685309814868,123.553384261808,119.94128937518629,120.00067138671875,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,122.46480114170464,126.60139028227528,121.5147720752306,126.46284484863281,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,127.07642024779078,127.38319837183248,123.7117289431895,123.82058715820312,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,123.51379861013538,124.4044532803595,120.574641973476,120.7923583984375,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,120.48557116844565,122.3163565714455,117.38808035256284,118.88239288330078,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,119.7235789168548,120.67360803704646,116.34898947050795,120.15900421142578,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,119.67408851002844,119.74336122691365,115.00310659959763,115.15155029296875,154376600,0.0,0.0
2021-03-09 00:00:00-05:00,117.79383182346696,120.79236303655712,117.55632641900772,119.83243560791016,129525800,0.0,0.0
2021-03-10 00:00:00-05:00,120.42620307242845,120.90121385226922,118.20946093263748,118.73396301269531,111943300,0.0,0.0
2021-03-11 00:00:00-05:00,121.26738347630578,121.93042349813443,120.00067789724184,120.69340515136719,103026500,0.0,0.0
2021-03-12 00:00:00-05:00,119.14960912855915,119.91160911102548,117.9224890378951,119.77306365966797,88105100,0.0,0.0
2021-03-15 00:00:00-04:00,120.14911626806808,122.71221454455886,119.16939234486291,122.70231628417969,92403800,0.0,0.0
2021-03-16 00:00:00-04:00,124.39454683259461,125.89876518778074,123.42472879452978,124.26589965820312,115227900,0.0,0.0
2021-03-17 00:00:00-04:00,122.76169946079519,124.5528995482321,121.06945177744673,123.46432495117188,111932600,0.0,0.0
2021-03-18 00:00:00-04:00,121.60384454770339,121.90073196050628,119.0704334790514,119.27825164794922,121229700,0.0,0.0
2021-03-19 00:00:00-04:00,118.65480426770324,120.16891355358271,118.43708782525974,118.74386596679688,185549500,0.0,0.0
2021-03-22 00:00:00-04:00,119.08033261328758,122.58356937932864,119.01105988981334,122.10855102539062,111912300,0.0,0.0
2021-03-23 00:00:00-04:00,122.04917623796457,122.9497216407353,120.87153239187305,121.26737976074219,95467100,0.0,0.0
2021-03-24 00:00:00-04:00,121.54446271668,121.62363369531585,118.82302261489374,118.84281158447266,88530500,0.0,0.0
2021-03-25 00:00:00-04:00,118.29853277359437,120.3965184894709,117.7641399719043,119.3376235961914,98844700,0.0,0.0
2021-03-26 00:00:00-04:00,119.10011038167077,120.21837966277704,117.68496126366824,119.95117950439453,94071200,0.0,0.0
2021-03-29 00:00:00-04:00,120.38662015280558,121.30696205232763,119.47617651353825,120.12931823730469,80819200,0.0,0.0
2021-03-30 00:00:00-04:00,118.86260330415664,119.14959242750194,117.62558512602676,118.65478515625,85671900,0.0,0.0
2021-03-31 00:00:00-04:00,120.38662425224824,122.23719882440308,119.89181692490662,120.88143157958984,118323800,0.0,0.0
2021-04-01 00:00:00-04:00,122.37574447178076,122.89034073923645,121.21788965722514,121.72259521484375,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,122.58357453450525,124.84979308369614,121.79187976136784,124.59249114990234,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,125.18625062316394,125.80970512164843,124.34507969817874,124.89926147460938,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,124.52320676197046,126.591497649102,123.84037027284081,126.57170867919922,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,127.61080428996793,129.03585178183508,127.18527724464923,129.00616455078125,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,128.4519801461068,131.6583218369738,128.1254055108665,131.61874389648438,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,131.1437657519699,131.47034046849782,129.27339426663687,129.87705993652344,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,131.06456628685098,133.26151201158746,130.55985315259028,133.0338897705078,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,133.53859556562574,133.59797002514122,130.29266090933683,130.6588134765625,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,132.43021880644184,133.59795666095494,132.2520803453948,133.1031494140625,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,132.90525382446043,133.271406421975,131.89584262823573,132.76670837402344,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,132.1234318212228,134.06308296408545,131.9551991614332,133.4396209716797,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,133.61778308672913,134.12248115541172,130.4411132065021,131.7276153564453,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,130.98541093856787,132.36097485831613,129.93642170340595,132.1135711669922,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,131.65831488446747,132.75678765397,130.04525341417303,130.5697479248047,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,130.7874625178191,133.71671312887284,130.7874625178191,132.92503356933594,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,133.429735282722,133.6573424074341,132.17292054133586,133.3208770751953,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,133.6078647053329,134.0037196144001,132.71721758549302,132.9943084716797,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,132.91513292716698,133.61776592894088,131.69791121175166,132.19271850585938,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,135.05273423350846,135.6465091592193,131.0744784720227,132.09378051757812,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,130.41141064078445,132.17292341887872,129.7087927317138,130.09474182128906,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,130.66870588078805,132.67763742247408,130.46089526978915,131.16351318359375,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,129.82754109875287,130.12442849723612,125.38416613229735,126.52222442626953,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,127.85821277136414,129.09523111299947,126.640990951285,126.76964569091797,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,126.56180047990927,128.4024840928836,125.80969132994478,128.39259338378906,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,129.71104299643716,130.1174627207821,128.3529576583037,129.0766143798828,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,128.28356379085128,128.4124219297406,125.70618924948413,125.74584197998047,88071200,0.0,0.0
2021-05-11 00:00:00-04:00,122.42500746518449,125.17089296887632,121.70135834435692,124.81403350830078,126142800,0.0,0.0
2021-05-12 00:00:00-04:00,122.32587603593073,123.55508043700587,121.18588460678724,121.70135498046875,112172300,0.0,0.0
2021-05-13 00:00:00-04:00,123.4955898957029,125.0519234612725,123.1783756518602,123.88219451904297,105861300,0.0,0.0
2021-05-14 00:00:00-04:00,125.15107024634234,126.77679443499858,124.75455049138064,126.34062194824219,81918000,0.0,0.0
2021-05-17 00:00:00-04:00,125.71609108248796,125.82513418912228,124.0804520459575,125.1708755493164,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,125.45835906697862,125.88461644471504,123.6938542447624,123.76324462890625,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,122.08796379119835,123.8326385170355,121.79057210046129,123.60464477539062,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,124.13994661034627,126.60827044315172,124.01107334692051,126.20183563232422,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,126.7073992332937,126.88583273810106,124.12011719507956,124.33820343017578,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,124.91315904287815,126.82635982842046,124.84376865430346,125.99366760253906,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,126.70740027141068,127.20305562258979,125.22045690682849,125.79541015625,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,125.85488509809916,126.28114249720356,125.31958458087605,125.74584197998047,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,125.33941301044669,126.52896465709985,123.99125044398117,124.18950653076172,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,124.47698771343514,124.70498902827669,123.46586953301554,123.52534484863281,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,123.99125114751368,124.25889762248455,122.86117480788559,123.19821166992188,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,123.19821854333172,124.14986143174444,122.97022478581881,123.97142791748047,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,123.59472933581138,123.76324776400317,122.05821820986671,122.46465301513672,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,122.99004699015154,125.06185876397495,122.77196074417166,124.79420471191406,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,125.07176177485603,125.2204576247638,123.74342932511294,124.80411529541016,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,125.49801427291797,127.34183215153443,125.11140961605825,125.63679504394531,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,126.10271244558686,126.63801297747256,125.41871606101314,126.02340698242188,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,125.9143660339546,127.0741876545455,124.84377251469544,125.01229095458984,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,125.42862355484752,126.33070612711832,125.0023661698266,126.24148559570312,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,126.70739606827901,129.40371359370513,125.96392441065032,129.34423828125,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,128.8089425851981,129.46320126013543,128.26372702275034,128.5115509033203,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,129.23519132570644,129.75066922828108,127.34182838961748,129.01710510253906,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,128.6701690054911,131.3962318440567,128.52146559326,130.64283752441406,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,129.57225627638434,130.36528066628767,129.10634612803227,129.32443237304688,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,129.16581584172303,131.2574501001991,128.08530730027496,131.14840698242188,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,130.9798788852548,132.91290207959966,130.47430850106306,132.8137664794922,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,132.6056223206693,133.1508379491899,132.07031420322323,132.53622436523438,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,133.27968954126763,133.4680381242167,131.77291600364543,132.24874877929688,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,132.29829918421356,132.72454897295734,131.65394805750327,131.9513397216797,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,132.24874147544892,134.07272163680008,132.1892661632698,133.6068115234375,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,133.62664480562256,135.30193672584394,133.18056482784033,135.14332580566406,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,134.98472078432332,136.21393278047907,134.6873290774825,135.76785278320312,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,135.4109984919139,136.13464011668796,134.5782986092727,136.07516479492188,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,136.69966326258123,138.78139016545146,136.55097496636384,138.7417449951172,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,138.85077492085867,141.9039519033873,138.85077492085867,140.78379821777344,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,142.29055143604822,143.62880643044792,141.4182216693142,143.3115997314453,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,140.34762508623882,142.8060338027429,139.4455425099917,141.99317932128906,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,141.507420270961,144.38217091959874,141.40828467922827,143.8468780517578,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,144.9373556335431,145.0463987691038,142.746585410359,143.2422332763672,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,142.7762823978404,146.17643365552019,142.37977026838203,144.3722686767578,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,146.81088208394985,148.2680878029359,146.39452462769367,147.8517303466797,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,147.94094000715424,148.69431911197296,145.8096456909683,147.1875457763672,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,147.16774219754407,148.45641429591134,144.61019789489802,145.11575317382812,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,142.49873977074645,142.8159616171366,140.43684314712115,141.21005249023438,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,142.21128079725483,145.8195963631086,141.71563297158278,144.8778533935547,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,144.26324216006225,144.85802554860788,143.37108220321372,144.13436889648438,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,144.6696563522813,146.9099785613567,144.54078310707115,145.5221710205078,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,146.26567308078563,147.4254871515725,145.64115199421929,147.26687622070312,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,146.9793964819963,148.52581513086986,146.41435075400105,147.69313049316406,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,147.82199778602663,147.91122588742675,144.28308029359133,145.49246215820312,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,143.5495143988765,145.69071653977244,141.29926913619502,143.71803283691406,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,143.43054102481807,145.274351166139,143.32149792032178,144.3722686767578,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,143.12324944091552,145.05627264491676,142.85559542006334,144.59036254882812,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,145.0860110116752,145.67087173058115,143.9856723938504,144.25332641601562,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,144.54080512039536,146.75139001354722,143.91628406891599,146.0773162841797,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,145.98810502635084,146.50356783981036,145.00671695193137,145.67088317871094,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,145.7006322760039,146.5531471510094,144.89768520933026,145.77993774414062,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,145.29346681630915,146.04797472238633,144.5786634742858,145.08497619628906,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,145.14454584634132,145.6409362323744,144.4694621926799,145.03533935546875,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,145.38282138852693,146.64365723411314,144.25105189327166,144.54888916015625,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,144.99563761008002,145.6607989224655,144.47938735694774,144.8070068359375,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,145.13463451212638,147.97398834177147,144.78715515606635,147.8151397705078,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,147.8945542562901,148.3611624355625,147.19961073885221,148.02362060546875,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,147.4676460618379,150.0985241406979,145.41259778492315,150.02902221679688,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,149.14544797284282,150.5849770319866,148.01367852271088,149.10574340820312,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,148.71855869089248,149.63191515882613,145.09489988099727,145.3033905029297,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,143.98298817321353,146.9315481555223,143.45681559779038,145.64093017578125,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,146.37562304121732,147.4279684053799,145.72038399040994,147.12020874023438,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,147.23932441506267,149.1057572476367,146.82235827880044,148.6292266845703,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,148.3710850416979,149.77090958189103,148.07324777696687,148.53985595703125,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,148.72848477569315,149.2348126636737,146.73300088088664,147.28895568847656,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,147.27903392644606,148.04346421563957,146.44508656307576,146.47486877441406,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,146.41531211126528,147.67614800305995,145.7700106332262,147.52723693847656,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,147.92433545739297,152.38192659012006,147.53715156113435,152.01458740234375,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,151.55791181179163,151.69690050982027,150.19779189326294,150.73390197753906,86453100,0.0,0.0
2021-09-01 00:00:00-04:00,151.72667842324284,153.861150900083,151.24021041960364,151.4089813232422,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,152.75916920254457,153.60303889976038,151.29978028769918,152.54075622558594,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,152.64995561037543,153.51368512402004,151.9847943564578,153.18606567382812,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,153.85122338936026,156.12468448408654,153.27540877638398,155.55880737304688,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,155.84671422747928,155.90627864729706,152.86837204753732,153.99021911621094,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,154.36749536153332,154.98301462319301,152.83860441345627,152.95774841308594,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,153.881013096726,154.35754360534415,147.62649147016498,147.89454650878906,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,149.54257248287047,150.32686262708447,147.67613978458527,148.47036743164062,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,149.26458633663265,149.97938966225493,145.84941825835543,147.05067443847656,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,147.4874934372098,148.36114527156266,145.31330135311944,147.9541015625,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,147.36837141103695,147.89454397685626,146.15717772970117,147.71583557128906,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,147.74563876959647,147.74563876959647,144.70771694392135,145.00555419921875,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,142.76187309495893,143.794358396653,140.25013904075044,141.9080810546875,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,142.89092160948317,143.5560980219864,141.7492298421245,142.39453125,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,143.40718638618767,145.3728881677169,142.66260077135945,144.79708862304688,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,145.59131109420807,146.01821475312806,144.58860785132904,145.77001953125,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,144.6084462037055,146.40537691907133,144.50916207026674,145.85934448242188,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,144.41982552220634,144.9062935722087,142.781743246525,144.32054138183594,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,142.21585121589675,143.70502243281712,140.6671155740808,140.88552856445312,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,141.4414874518988,143.40718927299793,141.00466145862492,141.79888916015625,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,142.62289530021062,143.33769869780687,140.26007211656562,140.47848510742188,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,140.87559260603106,141.88823328625858,138.10574077758397,141.62017822265625,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,140.73659402981673,141.18335748737573,137.27179889849654,138.13551330566406,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,138.48299335493476,141.21314043880406,138.35392700886229,140.09129333496094,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,138.46311966135679,141.12376455495684,137.3710548774877,140.974853515625,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,142.02723409108066,143.17886357854405,141.6896922184693,142.2555694580078,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,142.99020951637337,143.13912056869756,141.53082060906831,141.8683624267578,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,141.2429424566096,143.76459926956912,140.78625657859436,141.77903747558594,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,142.19600292530146,142.21586278475985,140.02181034795194,140.48841857910156,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,140.220365453066,140.37919886788706,138.19508414061116,139.8927459716797,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,141.08408564376592,142.84131197050706,140.48841108088075,142.72216796875,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,142.73210494204255,143.8539369849343,142.4739722297223,143.79437255859375,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,142.41439331728523,145.7799194008929,142.12649356971264,145.4920196533203,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,145.9486992818354,148.093109435624,145.4920285991745,147.68606567382812,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,147.6265097459571,148.66893267087192,147.05069503363623,148.18246459960938,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,147.7357023566155,148.5597122046088,146.80248601916205,148.40086364746094,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,148.6093425707021,149.09579540929454,147.56691982586955,147.61656188964844,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,147.60666013786715,148.29168139748646,146.55431478485448,147.56695556640625,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,148.25195726650685,149.75105080668752,147.93426014219608,148.24203491210938,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,148.28174918416659,148.64907325314067,147.41803468744004,147.7754364013672,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,148.73843480505107,152.06424157648976,148.639150660206,151.4685821533203,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,146.15719061226812,148.85755560060912,145.35304058791525,148.71856689453125,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,147.9144105067315,148.61927636129056,146.73299898157887,147.88462829589844,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,147.58679869504664,150.47579448478004,147.576861191832,148.93698120117188,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,149.30429741272886,150.87289282634572,148.73842025862822,150.3963623046875,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,150.48569739712335,151.32955188653293,149.55248113349194,149.87017822265625,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,151.01353940301072,151.32174816407235,149.19409734143946,150.4070587158203,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,150.53631867086452,150.69539905977695,149.29353157762523,149.57191467285156,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,149.33329285624842,150.55619109808939,149.1941013097847,149.9397735595703,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,149.15432494130206,149.2636908012731,146.99684858618164,147.06643676757812,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,148.10047615094342,148.56775019502584,146.82784806302612,147.01675415039062,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,147.57353091053938,149.5321649493637,146.62901557722284,149.12454223632812,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,149.50233589344967,151.00363265818606,148.56775741836054,149.1344757080078,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,149.0748115166257,150.6158706671435,148.47826759683105,150.12869262695312,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,150.12868689023622,154.10560574825575,150.11875005455812,152.6043243408203,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,152.8230463329006,157.75441690632866,152.16685112225184,156.9590301513672,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,156.74030570805746,160.09087010399858,155.62677330173992,159.6235809326172,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,160.74706146418387,164.74386937576884,160.07099250450625,160.09088134765625,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,160.19028732266452,160.8663714197456,158.14217653073516,160.47862243652344,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,159.82243361852088,161.2044123754843,158.71883798017294,161.0055694580078,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,158.64925047967537,159.52416235454638,155.45776626701243,155.90516662597656,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,158.450378518616,160.25988380985393,157.87372348637777,159.31536865234375,88748200,0.0,0.0
