Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,92.11000061035156,96.05999755859375,90.91999816894531,92.30000305175781,51802600,0.0,0.0
2021-01-05 00:00:00-05:00,92.0999984741211,93.20999908447266,91.41000366210938,92.7699966430664,34208000,0.0,0.0
2021-01-06 00:00:00-05:00,91.62000274658203,92.27999877929688,89.45999908447266,90.33000183105469,51911700,0.0,0.0
2021-01-07 00:00:00-05:00,91.33000183105469,95.51000213623047,91.19999694824219,95.16000366210938,42897200,0.0,0.0
2021-01-08 00:00:00-05:00,95.9800033569336,96.4000015258789,93.2699966430664,94.58000183105469,39816400,0.0,0.0
2021-01-11 00:00:00-05:00,94.02999877929688,99.2300033569336,93.76000213623047,97.25,48600200,0.0,0.0
2021-01-12 00:00:00-05:00,97.86000061035156,98.97000122070312,94.06999969482422,95.36000061035156,67672300,0.0,0.0
2021-01-13 00:00:00-05:00,93.01000213623047,93.88999938964844,90.83999633789062,91.77999877929688,60712900,0.0,0.0
2021-01-14 00:00:00-05:00,91.7699966430664,92.36000061035156,90.44999694824219,90.79000091552734,53408200,0.0,0.0
2021-01-15 00:00:00-05:00,90.75,91.58999633789062,87.86000061035156,88.20999908447266,49340300,0.0,0.0
2021-01-19 00:00:00-05:00,89.55999755859375,89.58000183105469,87.23999786376953,89.44999694824219,45115100,0.0,0.0
2021-01-20 00:00:00-05:00,90.55000305175781,90.77999877929688,88.5999984741211,88.75,35185800,0.0,0.0
2021-01-21 00:00:00-05:00,89.33999633789062,92.06999969482422,88.43000030517578,91.52999877929688,54221900,0.0,0.0
2021-01-22 00:00:00-05:00,94.41999816894531,95.94999694824219,91.87999725341797,92.79000091552734,71294700,0.0,0.0
2021-01-25 00:00:00-05:00,94.13999938964844,95.73999786376953,91.4000015258789,94.12999725341797,55086900,0.0,0.0
2021-01-26 00:00:00-05:00,94.91000366210938,95.72000122070312,93.62999725341797,94.70999908447266,59449100,0.0,0.0
2021-01-27 00:00:00-05:00,91.0999984741211,91.87999725341797,86.22000122070312,88.83999633789062,73341200,0.0,0.0
2021-01-28 00:00:00-05:00,89.83000183105469,89.87999725341797,87.30000305175781,87.5199966430664,47048400,0.0,0.0
2021-01-29 00:00:00-05:00,87.55999755859375,88.33000183105469,85.0199966430664,85.63999938964844,56735800,0.0,0.0
2021-02-01 00:00:00-05:00,86.83000183105469,87.94999694824219,84.66000366210938,87.66000366210938,42359300,0.0,0.0
2021-02-02 00:00:00-05:00,88.48999786376953,89.27999877929688,86.94999694824219,88.86000061035156,33850000,0.0,0.0
2021-02-03 00:00:00-05:00,88.5999984741211,89.4800033569336,87.33999633789062,87.88999938964844,32312900,0.0,0.0
2021-02-04 00:00:00-05:00,88.22000122070312,88.5999984741211,87.05999755859375,87.83999633789062,30791600,0.0,0.0
2021-02-05 00:00:00-05:00,88.1500015258789,88.36000061035156,86.87999725341797,87.9000015258789,30268700,0.0,0.0
2021-02-08 00:00:00-05:00,88.30999755859375,91.98999786376953,87.9800033569336,91.47000122070312,47639900,0.0,0.0
2021-02-09 00:00:00-05:00,91.38999938964844,93.30000305175781,90.55000305175781,90.91000366210938,37596400,0.0,0.0
2021-02-10 00:00:00-05:00,91.5,93.2699966430664,90.45999908447266,92.3499984741211,42441300,0.0,0.0
2021-02-11 00:00:00-05:00,92.9000015258789,93.6500015258789,91.33000183105469,92.66000366210938,35571000,0.0,0.0
2021-02-12 00:00:00-05:00,92.75,94.22000122070312,91.9000015258789,93.7699966430664,38538400,0.0,0.0
2021-02-16 00:00:00-05:00,93.9000015258789,94.0,90.75,91.45999908447266,35105900,0.0,0.0
2021-02-17 00:00:00-05:00,90.55999755859375,90.95999908447266,88.56999969482422,89.94000244140625,32245500,0.0,0.0
2021-02-18 00:00:00-05:00,89.08999633789062,89.5999984741211,87.30999755859375,88.63999938964844,35624900,0.0,0.0
2021-02-19 00:00:00-05:00,89.75,90.41999816894531,88.69000244140625,89.58000183105469,29548300,0.0,0.0
2021-02-22 00:00:00-05:00,88.1500015258789,88.30000305175781,85.20999908447266,85.37000274658203,36930200,0.0,0.0
2021-02-23 00:00:00-05:00,83.4000015258789,85.11000061035156,79.36000061035156,84.73999786376953,49720900,0.0,0.0
2021-02-24 00:00:00-05:00,84.33000183105469,87.08999633789062,82.80999755859375,86.94000244140625,40821200,0.0,0.0
2021-02-25 00:00:00-05:00,86.16999816894531,87.08999633789062,81.91999816894531,82.41999816894531,54625100,0.0,0.0
2021-02-26 00:00:00-05:00,83.56999969482422,85.58999633789062,82.91000366210938,84.51000213623047,48962900,0.0,0.0
2021-03-01 00:00:00-05:00,85.37000274658203,86.5,83.97000122070312,86.38999938964844,32746200,0.0,0.0
2021-03-02 00:00:00-05:00,86.91999816894531,86.94999694824219,84.04000091552734,84.12999725341797,34828200,0.0,0.0
2021-03-03 00:00:00-05:00,84.27999877929688,84.37999725341797,80.8499984741211,80.86000061035156,43541000,0.0,0.0
2021-03-04 00:00:00-05:00,80.2300033569336,81.80999755859375,76.77999877929688,77.75,60549400,0.0,0.0
2021-03-05 00:00:00-05:00,79.0,79.4800033569336,74.19999694824219,78.5199966430664,58548900,0.0,0.0
2021-03-08 00:00:00-05:00,78.02999877929688,79.0,73.86000061035156,73.95999908447266,54563900,0.0,0.0
2021-03-09 00:00:00-05:00,76.7300033569336,79.22000122070312,75.7699966430664,78.52999877929688,45088300,0.0,0.0
2021-03-10 00:00:00-05:00,79.75,80.04000091552734,77.41000366210938,77.5199966430664,45416600,0.0,0.0
2021-03-11 00:00:00-05:00,79.4000015258789,81.88999938964844,79.37000274658203,81.2300033569336,43583700,0.0,0.0
2021-03-12 00:00:00-05:00,79.7300033569336,81.19000244140625,79.2300033569336,81.05000305175781,32938000,0.0,0.0
